sku_id,user_type,category,product_type,product_name,product_image,material_description,common_price,mrp,minimum_stock,updatedDate,insertedDate
nsoapc01w010101b,Individual,Soap,Soap,Lime soap 75g (Pack of 4),"https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lime-soap-ff.jpg?h=250&la=en&w=195&hash=b7a16858e4edd1f376b78908800d7cac
",ALIFE LIVELY LIME SOAP 4X36X75G BUNDLE,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fmaid10201p06,Individual,Food,Flour,Maida 500g,https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/fortune-maida.jpg?la=en&hash=140F584EF28664AB5C262F456747C0F6,FORTUNE MAIDA 20X500G W1,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0430p04,Individual,Food,Basmati rice,Punjab special 1kg,0,PSP 1121 BASMATI RICE - 20X1KG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0433b10,Restaurants,Food,Basmati rice,Punjab special xxl 25kg,0,PSP XXL BASMATI RICE - 1X25KG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0433b10,Bakery,Food,Basmati rice,Punjab special xxl 25kg,0,PSP XXL BASMATI RICE - 1X25KG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0433b10,Retailers,Food,Basmati rice,Punjab special xxl 25kg,0,PSP XXL BASMATI RICE - 1X25KG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr02a30109p02,Individual,Food,Ready to Cook,Punjabi khichdi 200g,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/Sunlite-5ltr-Jar-Fortfied-new_0002_Punjabi_1.png,FOR SUPERFOOD PUNJABI KHICHDI 60X200G,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
evana16p03,Individual,Oils,Raag vanaspati,Raag vanaspati 1 ltr,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/raag-vanaspati47a8.jpg?h=250&la=en&w=195&hash=4fa6062cb77c47c72447fba759e132fd,RAAG VANASPATI 16 X 1 LTR PCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
evana16p01,Individual,Oils,Raag vanaspati,Raag vanaspati 200ml,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/raag-vanaspati47a8.jpg?h=250&la=en&w=195&hash=4fa6062cb77c47c72447fba759e132fd,RAAG VANASPATI 60 X 200 ML PCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
evana16p02,Individual,Oils,Raag vanaspati,Raag vanaspati 500ml,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/raag-vanaspati47a8.jpg?h=250&la=en&w=195&hash=4fa6062cb77c47c72447fba759e132fd,RAAG VANASPATI 32 X 500 ML PCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
frawa12211p06,Individual,Food,Flour,Rawa 500g,https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/fortune-rawa.jpg?la=en&hash=B6D8D6E36F6F6168B99CD67DAC1C372A,FORTUNE RAWA 20X500G W1,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
errbo01p03v1,Individual,Oils,Rice bran health oil,Rice bran health oil 12 1 litre Pouch,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/225x265_Products_0005_Fortune-Rice-Brand-Health-oil-1L.png,FORTUNE REF RICE BRAN OIL 12X1L PH-LM,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w0203b,Individual,Soap,Soap,Sandal soap 100 gm (Pack of 4),https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/Sandal-Soap-ff.jpg?h=250&la=en&w=195&hash=90210E199EF87F9E3D773A6CCC9FB417,ALIFE SOOTHING SANDAL SOAP 30X5X100G BND,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01030,Restaurants,Soap,Soap,Sandal soap 75g (Bundle of 144),"https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/Sandal-Soap-ff.jpg?h=250&la=en&w=195&hash=90210E199EF87F9E3D773A6CCC9FB417
",ALIFE SOOTHING SANDAL 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01030,Bakery,Soap,Soap,Sandal soap 75g (Bundle of 144),"https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/Sandal-Soap-ff.jpg?h=250&la=en&w=195&hash=90210E199EF87F9E3D773A6CCC9FB417
",ALIFE SOOTHING SANDAL 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01030,Retailers,Soap,Soap,Sandal soap 75g (Bundle of 144),"https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/Sandal-Soap-ff.jpg?h=250&la=en&w=195&hash=90210E199EF87F9E3D773A6CCC9FB417
",ALIFE SOOTHING SANDAL 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w010301b,Individual,Soap,Soap,Sandal soap 75g (Pack of 4),https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/Sandal-Soap-ff.jpg?h=250&la=en&w=195&hash=90210E199EF87F9E3D773A6CCC9FB417,ALIFE SOOTHING SANDAL 4X36X75G BUNDLE,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fsuji11221p06,Individual,Food,Flour,Suji 500g,https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/fortune-suji.jpg?la=en&hash=1DD2A1CA789BA0EACDB00FBFA48E62DA,FORTUNE SUJI 20X500G W1,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1013b11,Individual,Food,Besan,Fortune besan 1 KG,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/fortunechanadal.jpg?h=250&la=en&w=195&hash=560320eae3db3a90db42c5625b916ec8,CHANA BESAN SF 1X20 KG BAG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01030,Individual,Soap,Soap,Sandal soap 75g (Bundle of 4),https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/Sandal-Soap-ff.jpg?h=250&la=en&w=195&hash=90210E199EF87F9E3D773A6CCC9FB417,ALIFE SOOTHING SANDAL 4X36X75G BUNDLE,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fpuls13121p06,Individual,Food,Pulses,UNPOLISHED CHANA DAL 500 Gm,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/500gm_ChanaDal_Front_1.png,FORTUNE UNPOLISHED CHANA DAL 20X500G,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
errbo01j08v1,Individual,Oils,Rice bran health oil,Fortune rice bran health oil 15lt jar,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/fortune%20%281%29.png,,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0108b07,Individual,Food,Basmati rice,JUBILEE REG. LONG RICE BAG,https://cdn.yellowmessenger.com/DjxUgJ7RbUNB1593013778630.jpg,,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
