sku_id,product_name,user_type,2111416,2115480,2128681,2110602,2114377,2112316,2110594,2113820,2110572,2110824,2115532,2114475,2113885,2127867,2125000,2110599,2116834,2125300,2115567,2116446,2125450,2127913,2126886,2127502,2110597,2111618,2111503,2128167,2124909,2127370,2115099,2110603,2112309,2126992,2127534,2110231,2112331,2112056,2114458,2112605,2127761,2111122,2110240,2111500,2123927,2127096,2113318,2128458,2125015,2116054,2112372,2116435,2128457,2110648,2113308,2111017,2110646,2129005,2127574,2112178,2113342,2113630,2126813,2125594,2115874,2126754,2113734,2128460,2127282,2127337,2127291,2125534,2127285,2110268,2124566,2114700,2112298,2112837,2114207,2114485,2114646,2126626,2127084,2112810,2101125,2100332,2118726,2111661,2129038,2112489,2110285,2123899,2111379,2127897,2126459,2118281,2114922,2110400,2124321,2127516,2112536,2110442,2127896,2110446,2127524,2115858,2112200,2123686,2115584,2111295,2110555,2116121,2124932,2110327,2127735,2124234,2113393,2127389,2113413,2115274,2115622,2129041,2110308,2112468,2125128,2110315,2128174,2110833,2126617,2110595,2115155,2113284,2129240,2129484,2127309,updatedDate,insertedDate
fbr01mm0102b07,FORTUNE MM BASMATI RICE - 4X5KG,Individual,40,0,0,0,,19,550,,0,0,0,0,,50,20,8,12,0,10,22,87,,0,,28,,,,398,,0,38,,10,,,,,,,,,,,5,5,10,5,5,2,3,4,5,,,,,,,,,,,,,,,,,60,60,60,60,60,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,30,,,,,0,0,10,0,,0,0,0,,,,,,,,,,24,10,200,0,0,,,12,300,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fbr01m20102b07,FORTUNE MM II II BASMATI RICE - 4X5KG,Individual,0,0,0,0,,4,0,,0,,0,0,,,8,13,17,0,37,26,0,,0,,24,,,,605,,0,25,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,0,0,160,,,32,600,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fbr01mo0102b07,FORTUNE MOGRA BASMATI RICE - 4X5KG,Individual,0,0,0,,,18,440,,0,0,0,0,,60,108,18,1,20,5,12,66,,0,,60,,,,0,,49,26,,20,22,10,5,10,10,5,0,0,0,0,4,4,10,5,5,2,4,4,5,,,,,,,,,,,,,,,,,50,50,50,50,50,,,,,,,,,,,,,,0,336,1,1,1,1,,,,,0,,,,,,,,,,,,0,0,0,0,,20,0,0,,,,,40,,,,,41,10,200,,0,,,48,300,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
epgno01j07,FORTUNE PURE GN OIL 4 X 5 LT JAR,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
epgno01p03,FORTUNE PURE GN OIL 12 X 1 LT PCH,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,144,,,0,,0,0,,,,,,,,,,,,,20,30,0,30,25,10,0,0,10,12,12,0,0,0,0,60,,49,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,12,,,,87,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
edfmo01e03,FORTUNE PURE MUSTARD OIL 12 X 1 LT PET,Individual,,,,,,,,,,,,,,,,,,,1211,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,108,203,72,,,,,,504,840,303,5220,294,1776,3240,,,,,,,,,,,,,,,,,,,,,,,,,123,83,1236,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-05T13:12:53.486Z,2020-08-25T16:34:23.498Z
edfmo01e02,FORTUNE PURE MUSTARD OIL 24 X 500 ML PET,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,543,288,240,72,,,,,,658,1200,490,2263,325,480,2381,,,,,,,,,,,,,,,,,,,,,,,,,,107,1392,643,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
edfmo01e01,FORTUNE PURE MUSTARD OIL 60 X 200 ML PET,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,36,,,,,,1600,64,305,3624,180,420,1863,,,,,,,,,,,,,,,,,,,,,,,,,,9,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
frawa12211p06,FORTUNE RAWA 20X500G W1,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,5,5,50,10,10,2,4,4,5,,,,,,2,,,,,,,0,180,0,0,,,,,,,,60,70,,,140,,,,,,,,0,12,12,12,12,,,,,,,,,,,,96,,,60,300,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ercso01j07,FORTUNE REF COTTON OIL 4 X 5 LT JAR,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,5,20,20,20,20,,20,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,,,,14,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,20,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ercso01p03,FORTUNE REF COTTON OIL 12 X 1 LT PCH,Individual,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,60,,0,36,0,50,60,60,60,60,,60,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,24,,,,48,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,60,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ercso01e03,FORTUNE REF COTTON OIL 12 X 1 LT PET,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,12,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ercso01j08,FORTUNE REF COTTON OIL 15 LT JAR,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,5,5,5,5,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ergno01j07,FORTUNE REF GN OIL 4 X 5 LT JAR,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2020-08-31T03:15:28.240Z,2020-08-25T16:34:23.498Z
ergno01e03,FORTUNE REF GN OIL 12 X 1 LT PET,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ergno01j08,FORTUNE REF GN OIL 15 LT JAR,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
errbo01j07v2,FORTUNE REF RB OIL 4X5 L JAR+PCH NEW MRP,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,20,0,19,0,,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
errbo01j07,FORTUNE REF RICE BRAN OIL 4 X 5 LT JAR,Individual,,,,,,,150,,,,,,,60,,,,,75,235,142,,,,,,,,,,70,136,,25,,5,10,10,5,10,10,0,0,0,24,15,25,15,10,2,7,8,15,,,,65,,43,,,,,,,487,28,5,72,,,,,,50,8,42,261,240,40,24,,,,,,,5,,4,4,4,4,,,,606,0,,,,,,,16,60,9,28,1,0,30,30,13,,50,50,50,100,,,,100,100,100,100,100,,,,,,,,52,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
errbo01p03,FORTUNE REF RICE BRAN OIL 12 X 1 LT PCH,Individual,60,,,,,85,200,0,0,0,0,0,,40,,,1197,24,80,180,740,,0,,,,,,2685,,91,223,,70,40,10,45,20,10,20,24,147,100,0,50,30,46,25,20,5,30,25,30,,,,,,45,0,,0,0,,0,1115,1164,864,648,,,,,,720,276,678,10481,2000,936,1812,,,,,,,47,348,24,24,24,16,,,,103,20,60,60,,,,,,1045,155,1080,1536,0,20,20,177,,60,60,60,600,,,,600,600,600,60,600,612,590,2000,,1200,,,41,,2020-09-01T17:27:37.281Z,2020-08-25T16:34:23.498Z
errbo01p03v1,FORTUNE REF RICE BRAN OIL 12X1L PH-LM,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,120,60,0,,,,,,,,,,,,,,,,,,,,,,,,,60,12,58,,,,,,36,1560,2932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-06T10:34:20.151Z,2020-08-25T16:34:23.498Z
errbo01j08,FORTUNE REF RICE BRAN OIL 15 LT JAR,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,24,0,15,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,5,,,,,11,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01j07,FORTUNE REF SF OIL 4 X 5 LT JAR,Individual,20,40,12,460,35,8,50,50,80,36,0,320,25,0,152,76,115,100,34,22,136,,0,,172,50,,,0,,12,29,,,,0,5,10,0,5,0,0,16,10,39,35,50,20,25,20,,35,15,38,39,40,40,40,40,40,,37,38,40,39,686,59,200,3534,180,200,160,140,120,200,160,200,230,1444,300,,,,,,,,0,0,20,20,20,20,,,,25,0,40,0,20,,,,40,,,,,8,40,38,20,100,,100,100,,100,100,100,,200,80,80,80,0,47,0,,20,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01j07v7,FORTUNE REF SF OIL 4 X 5 LT JAR-KANNAD,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,48,200,176,2400,196,58,,,,,,,,,,,,,,,,,,,,,,,,,175,110,80,240,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01e05,FORTUNE REF SF OIL 8 X 2 LT PET,Individual,0,0,0,0,0,0,400,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,40,40,40,32,10,80,200,320,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,,,,,,,,,,,,,,,,,0,0,0,0,16,,16,16,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01p03v8,FORTUNE REF SF OIL 10X1LT PCH-KANNAD,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,800,3200,6454,17000,5600,6200,,,,,,,,,,,,,,,,,,,,,,,,,2670,2625,3000,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01e03,FORTUNE REF SF OIL 12 X 1 LT PET,Individual,0,0,0,240,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,10,10,30,10,10,10,14,10,10,,,,,,,,,,,,,,24,,,,,,,,,,78,20,150,,,,,,,,,,0,12,12,12,12,,,,,,,,,,,,,1,51,84,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01j08,FORTUNE REF SF OIL 15 LT JAR,Individual,0,0,0,51,12,0,35,35,0,70,0,0,20,0,20,2,0,0,0,0,,,0,,27,10,,,0,,32,35,,,,0,4,0,0,0,0,0,0,0,20,20,20,15,10,10,12,8,8,24,,,114,,55,25,25,23,24,,25,,,2,,30,30,80,30,25,,,,,,,,,,,,,,0,0,5,5,5,5,,120,,1562,5,5,0,,,,,,,,3,,0,50,49,0,4,,4,4,,750,750,750,,750,750,750,450,0,0,0,12,0,0,25,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01t08,FORTUNE REF SF OIL 15 LT TIN,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01p03v2,FORTUNE REF SF OIL 16 X 1 LT PCH,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,108,12,150,30,0,50,15,160,750,800,319,1120,800,700,2000,1600,160,155,160,160,160,160,160,160,,120,158,160,160,,,,,600,500,900,600,450,,,,,,,,,,,,,,20,,160,159,160,148,78,15,,85,50,160,0,160,47,48,16,240,,,,,320,100,100,199,100,,100,100,,800,800,800,,800,800,800,560,,,,,,,,,,2020-09-06T16:43:28.553Z,2020-08-25T16:34:23.498Z
ersfo01p02,FORTUNE REF SF OIL 24 X 500 ML PCH,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,,89,466,90,24,,,,,,,,,,,,,,,,,,,,,,,,,,288,72,312,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersfo01e02,FORTUNE REF SF OIL 24 X 500 ML PET,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersbo01j07,FORTUNE REF SOYA OIL 4 X 5 LT JAR,Individual,40,288,440,2560,12,198,520,1200,170,900,261,750,310,0,328,136,308,0,135,332,680,,200,,856,240,,,2164,,15,258,,,,20,10,20,20,10,0,50,48,40,12,12,20,20,25,20,40,25,16,20,,,16,,2,20,20,20,20,,20,,,,,297,300,1200,280,225,,,,,,,,,,,,,,10,0,8,8,8,8,,80,,18,5,12,0,16,4,,,,,,,,0,30,30,0,0,,0,0,,100,199,100,,0,100,100,100,0,99,400,820,0,440,20,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersbo01j05,FORTUNE REF SOYA OIL 8 X 2 LT JAR,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersbo01e03,FORTUNE REF SOYA OIL 12 X 1 LT PET,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,0,0,0,0,0,0,50,9.6,0,5,5,10,5,5,6,,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,12,12,12,,120,120,,0,,,120,12,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersbo01p03v2,FORTUNE REF SOYA OIL 16 X 1 LT PCH,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,200,100,200,87,0,200,130,250,160,160,240,560,250,247,1600,480,120,16,16,16,16,16,16,16,,4,16,16,16,,,,,8000,6500,8600,6700,5500,288,0,32,16,1472,128,60,,,,,,,100,,16,16,16,16,160,48,320,111,100,16,0,160,32,16,4077,0,304,4,160,0,0,70,70,100,100,,100,100,,1194,1200,1200,,800,800,800,800,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
ersbo01e02,FORTUNE REF SOYA OIL 24 X 500 ML PET,Individual,0,0,0,456,267,0,0,0,0,0,0,0,0,0,0,0,0,6264,0,0,,,0,,0,0,,,0,,0,0,,,,0,0,0,0,0,0,200,0,200,10,10,40,15,20,15,65,11,10,,,,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,,,,50,0,,,,,,48,120,,0,,,120,24,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091b10cup,FORTUNE REGULAR CHAKKI ATTA 3X10KG CUP,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,30,20,50,30,28,99,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,89,90,90,90,90,,,,,,,,,,,,,,19,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091b10w1,FORTUNE REGULAR CHAKKI ATTA 3X10KG W1,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,13,15,0,15,0,,0,0,14,0,44,225,53,159,,,,,,75,149,87,155,45,134,153,,,,,,,,,,,,,,,,,,15,15,,,,,,107,36.1,72,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-06T16:43:28.565Z,2020-08-25T16:34:23.498Z
fatta5091b10n1n,FORTUNE REGULAR CHAKKI ATTA 3X10KGN1N,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-29T03:49:27.170Z,2020-08-25T16:34:23.498Z
fatta5091p09cup,FORTUNE REGULAR CHAKKI ATTA 6X5KG CUP,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,89,100,100,50,60,100,180,142,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,30,30,30,,,,,,,,,,,,,,30,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091b09w1,FORTUNE REGULAR CHAKKI ATTA 6X5KG W1,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,197,222,229,,,,,,238,300,138,128,260,258,204,,,,,,,,,,,,,,,,,,,,,,,,,263,64,144,240,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091b09w2,FORTUNE REGULAR CHAKKI ATTA 6X5KG W2,Individual,30,0,0,390,0,0,900,1200,0,0,0,0,450,600,125,90,200,120,490,190,52,,0,,65,540,,,0,,360,1080,,,,,,,,,,,,,360,300,235,120,180,18,177,1000,180,59,0,60,60,0,60,0,,0,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,336,15,15,15,15,,,,0,,60,60,,,,,,,,,,30,60,60,400,,100,96,100,300,,,,300,300,300,300,300,41,200,0,480,0,2400,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091b09n1n,FORTUNE REGULAR CHAKKI ATTA 6X5KGN1N,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091b09n2e,FORTUNE REGULAR CHAKKI ATTA 6X5KGN2E,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091p07v1n2e,FORTUNE REGULAR CHAKKI ATTA 30X1KG N2E,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091p07w1,FORTUNE REGULAR CHAKKI ATTA 30X1KG W1,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,600,300,0,,,,,,599,0,240,0,0,360,0,,,,,,,,,,,,,,,,,,,,,,,,,300,400,330,300,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fatta5091p07w2,FORTUNE REGULAR CHAKKI ATTA 30X1KG W2,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,29,0,30,30,0,30,0,,0,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-09-06T16:43:28.550Z,2020-08-25T16:34:23.498Z
fbr01du0102p07v3,FORTUNE ROZANA ST RICE 4X5 KG PH BAG,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fbr01du0102p04v3,FORTUNE ROZANA ST RICE 20X1 KG PH BAG,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,60,50,130,260,260,120,0,,,,,,,,,,,,,,,,,,,,,,,,399,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fbesa2011p07,FORTUNE SF MATAR BESAN 20X1 KG PCH,Individual,200,0,0,0,0,5,300,0,0,0,0,0,0,10,2,0,0,0,0,0,0,,0,,0,0,,,1531,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fnr02hr0122p07,FORTUNE SONA MASOORI REGULAR - 4X5KG,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20,,,,,,,41,,,102,80,20,,,,,,,,,,,,,,,,,,,,,,,,,,11,,12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-02T07:02:28.111Z,2020-08-25T16:34:23.498Z
fnr02hr0122b08v1,FORTUNE SONA MASOORI REGULAR-4X10KG,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
fnr02hr0125p07,FORTUNE SONA MASOORI SUPREME - 4X5KG,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,11,0,,,,,,59,8,,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-02T07:13:36.156Z,2020-08-25T16:34:23.498Z
fnugg3061p07,FORTUNE SOYA BARI 20X1KG PCH (BAG),Individual,10,0,0,0,0,0,0,0,0,0,0,0,,60,0,0,0,0,0,0,,,0,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,0,11,11,11,11,,,,39,,,,,,,,,,22,40,100,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,2020-08-25T16:34:23.498Z,2020-08-25T16:34:23.498Z
